"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"11","ASV_2",0.0629377865399338,0.0101004557419299,-0.0171666066358524,"ASV_2","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","unassigned"
"12","ASV_11",-0.106448035968826,-0.0425654916330914,0.0744831572723525,"ASV_11","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"13","ASV_13",0.178528717578182,0.135673588770441,0.780888446279918,"ASV_13","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"14","ASV_16",-0.0378135215105721,0.110751928962322,0.125669976714238,"ASV_16","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"15","ASV_19",-0.0596980326945163,-0.0673565268704529,-0.0100815576571035,"ASV_19","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"16","ASV_21",0.182030120778218,0.153329903935481,-0.0529411185570329,"ASV_21","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"17","ASV_23",-0.090374597007078,0.0186438400235288,-0.0532727242894619,"ASV_23","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"18","ASV_28",0.307098607742535,0.0480346601157051,-0.151550563985292,"ASV_28","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"19","ASV_30",-0.0142853895880594,-0.0454796536732079,0.0793060172286339,"ASV_30","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"20","ASV_33",0.0222345157240169,0.0205182245960636,0.0474528346504893,"ASV_33","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus"
"21","ASV_41",-0.054850925037528,0.103914615923019,-0.0577109827782878,"ASV_41","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"22","ASV_43",-0.0314267165057548,0.148363009051711,-0.0678325614159317,"ASV_43","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"23","ASV_45",-0.0846659746706065,0.0238198631388263,-0.038780630422453,"ASV_45","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola","unassigned"
"24","ASV_50",-0.136649696527827,0.0763372628368397,-0.0792047528821887,"ASV_50","Eukaryota","Chordata","Actinopteri","Beryciformes","Melamphaidae","Scopelogadus","s_"
"25","ASV_54",-0.0317978088514357,-0.00371747550462277,-0.0496720048288887,"ASV_54","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Pseudobathylagus","Pseudobathylagus milleri"
"26","ASV_61",-0.0214858593227341,-0.0625484280700636,-0.0216270416848518,"ASV_61","Eukaryota","Chordata","Actinopteri","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"27","ASV_62",0.0514751553069621,0.0900181271657295,-0.035843643536236,"ASV_62","Eukaryota","Chordata","Actinopteri","unknown","Sciaenidae","Genyonemus","Genyonemus lineatus"
"28","ASV_68",-0.212082211254846,0.000720856872334966,0.0559161702362195,"ASV_68","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","unassigned"
"29","ASV_70",0.0284196267543662,0.049778087158755,0.0258251570068138,"ASV_70","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus","unassigned"
"30","ASV_97",0.109112673147361,-0.00890397872233972,-0.0433244830526433,"ASV_97","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"31","ASV_117",-0.0645783455697313,0.126207790291562,0.0492124196601814,"ASV_117","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"32","ASV_125",-0.00793789784074955,-0.0201235559422764,0.0129562300485528,"ASV_125","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone acclinidens"
"33","ASV_135",-0.0855108727173952,0.0221123907603775,-0.0370298627524116,"ASV_135","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"34","ASV_162",-0.0504965692726806,0.0819010366779879,-0.0242176786522614,"ASV_162","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Lyopsetta","Lyopsetta exilis"
"35","ASV_163",0.00739357765537282,0.00500021772592118,-0.0272378921495001,"ASV_163","Eukaryota","Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei"
"36","ASV_191",-0.0391403937856756,0.00826895405480503,-0.0274919869730983,"ASV_191","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"37","ASV_195",-0.0278403204473226,0.0243260837079497,-0.039455423985126,"ASV_195","Eukaryota","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha"
"38","ASV_210",0.0107466453056539,-0.00692509315647289,0.0042038462170553,"ASV_210","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Malacocephalus","unassigned"
"39","ASV_223",0.114439021297389,-0.0313024570680414,0.0265366848116625,"ASV_223","Eukaryota","Chordata","Actinopteri","Argentiniformes","Argentinidae","g_","s_"
"40","ASV_232",0.00621816227543949,0.00679104974601806,0.0952843321447483,"ASV_232","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira"
"41","ASV_245",-0.0828183792522157,-0.0359185816038377,-0.0445982372374229,"ASV_245","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"42","ASV_246",0.0118493859177858,-0.00673700861475085,0.00887525063958457,"ASV_246","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops melanostictus"
"43","ASV_253",-0.0382235716057753,0.0171713800414479,-0.0290473512621775,"ASV_253","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"44","ASV_254",-0.00141968799937753,-0.0425194297577125,0.0402068449066458,"ASV_254","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"45","ASV_270",-0.0623287907452408,-0.164827694466621,0.00542279563321107,"ASV_270","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"46","ASV_278",-0.00687046624640485,-0.00836411632046252,-0.00649554275900489,"ASV_278","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"47","ASV_283",0.0434900610848439,0.0582543785476637,-0.0329463786173731,"ASV_283","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"48","ASV_314",-0.107990519160386,0.0366218325190227,-0.0352308440752332,"ASV_314","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"49","ASV_316",-0.0598975513540306,0.00963330648490854,-0.0380151951020797,"ASV_316","Eukaryota","Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei"
"50","ASV_325",-0.00906671631687314,0.0415261714325581,-0.00570155467475407,"ASV_325","Eukaryota","Chordata","Mammalia","Cetacea","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"51","ASV_356",-0.0143848033999377,0.050693563064257,-0.00776228057828354,"ASV_356","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"52","ASV_447",0.00361134683539416,0.0244368278563596,-0.0297786918030365,"ASV_447","Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus"
"53","ASV_466",0.00103351730069581,-0.0580711105593962,0.00831258209801795,"ASV_466","Eukaryota","Chordata","Mammalia","Cetacea","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"54","ASV_484",0.109844822806101,-0.0200955798362442,0.0124645409721544,"ASV_484","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis"
"55","ASV_489",0.121603966711545,-0.0487646165311147,0.0223671571395223,"ASV_489","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"56","ASV_495",0.0165287821886918,-0.000937057238312577,-0.0830311061118494,"ASV_495","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"57","ASV_515",-0.0420033663532506,-0.149891379626034,-0.00946160824443188,"ASV_515","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"58","ASV_549",-0.00620124094598627,0.101421344844812,-0.0544489288740957,"ASV_549","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"59","ASV_554",0.0484321721556867,-0.0152020032070635,-0.057927500541243,"ASV_554","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Nannobrachium","unassigned"
"60","ASV_636",-0.0746242515722234,0.0721482221024036,-0.111343834938687,"ASV_636","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"61","ASV_639",0.0160663172532521,0.00639829329075267,-0.0646139386510432,"ASV_639","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Nannobrachium","unassigned"
"62","ASV_644",0.0359729065967325,0.00452395026089178,-0.0157089481925054,"ASV_644","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"63","ASV_645",-0.00842009671448431,-0.0722713495616136,0.0451663174967912,"ASV_645","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"64","ASV_670",-0.0472638378269277,0.0317601677547214,0.0193674865872744,"ASV_670","Eukaryota","Chordata","Mammalia","Cetacea","Delphinidae","unassigned","unassigned"
"65","ASV_678",0.00400925803122823,0.0160911755087018,0.0138560183001227,"ASV_678","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"66","ASV_689",0.041241714744002,-0.0666730822652347,-0.0223287449443594,"ASV_689","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"67","ASV_714",0.0269815889819097,-0.023452187113922,-0.00225338971691837,"ASV_714","Eukaryota","Chordata","Actinopteri","Anabantiformes","Channidae","g_","s_"
"68","ASV_741",0.0314709954125172,0.129171836678832,0.0338677464726044,"ASV_741","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"69","ASV_755",-0.0115711092583932,0.0472115025407432,0.0924081040728165,"ASV_755","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"70","ASV_761",-0.0302815387442417,0.0216771389391226,-0.00513235419905623,"ASV_761","Eukaryota","Chordata","Actinopteri","Alepocephaliformes","Platytroctidae","Holtbyrnia","s_"
"71","ASV_764",-0.0367387231837949,-0.00160590898605627,0.00639537085666837,"ASV_764","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"72","ASV_802",-0.00197220469818276,-0.0620310835708375,-0.0242644907254609,"ASV_802","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"73","ASV_825",-0.0275965101344824,-0.0601489211704786,0.0592795404727676,"ASV_825","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"74","ASV_850",-0.00820296072946386,0.0291760434883351,0.0216622284968426,"ASV_850","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"75","ASV_852",-0.0582956054231669,0.0185107955629433,-0.04898251166481,"ASV_852","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"76","ASV_864",-0.0348114659414559,0.0528187478196658,0.042695783250575,"ASV_864","Eukaryota","Chordata","Actinopteri","unknown","Moronidae","Morone","Morone saxatilis"
"77","ASV_894",0.0120861090469802,0.0380550110121479,-0.0598317757393308,"ASV_894","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys sordidus"
"78","ASV_912",-0.0723198585111536,0.0429683963148464,-0.0129573926100954,"ASV_912","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"79","ASV_925",0.0211776884178784,-0.00799784051813458,-0.0569925642765674,"ASV_925","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis"
"80","ASV_985",-0.0277287276606194,-0.00266939493223938,0.027111687093572,"ASV_985","Eukaryota","Chordata","Actinopteri","Lampriformes","Trachipteridae","Trachipterus","unassigned"
"81","ASV_992",-0.0207591036383547,0.0542217550284141,-0.0158673730164686,"ASV_992","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"82","ASV_1002",-0.0158731367376171,-0.0434537369250097,0.0657899623940444,"ASV_1002","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"83","ASV_1036",-0.012727443065285,0.0360135341930019,-0.00242051191920438,"ASV_1036","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Protomyctophum","unassigned"
"84","ASV_1045",0.041838713613811,-0.0220938097391948,-0.00589642363762249,"ASV_1045","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"85","ASV_1054",0.0798936358669449,-0.0150195307141823,-0.0115933175331944,"ASV_1054","Eukaryota","Chordata","Actinopteri","Perciformes","Liparidae","Nectoliparis","Nectoliparis pelagicus"
"86","ASV_1066",0.0419239527254822,-0.00159383418061669,0.0398305872991143,"ASV_1066","Eukaryota","Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei"
"87","ASV_1101",-0.0220143764603334,-0.0168477175978691,0.0225688249921269,"ASV_1101","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"88","ASV_1121",0.0030900710134415,0.0414145919153847,-0.011681341335268,"ASV_1121","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"89","ASV_1162",-0.0300331374673642,0.00664856946457143,-0.0234762353325203,"ASV_1162","Eukaryota","Chordata","Actinopteri","unknown","Sciaenidae","Genyonemus","Genyonemus lineatus"
"90","ASV_1182",-0.0749524448470435,-0.0623365759483981,0.0233309052805295,"ASV_1182","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"91","ASV_1188",-0.00126122234308751,-0.0163721040716089,0.0223896194513756,"ASV_1188","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Chauliodus","Chauliodus macouni"
"92","ASV_1202",-0.035970813386309,0.0426246286248385,0.0256460218159869,"ASV_1202","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"93","ASV_1212",0.100126676959214,0.0341661941875103,0.0372763491640396,"ASV_1212","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"94","ASV_1245",0.0326988595217376,-0.00644594071030388,-0.00544237090825159,"ASV_1245","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"95","ASV_1271",0.0921654441073147,0.0153362232843277,-0.0117574205026208,"ASV_1271","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus"
"96","ASV_1272",0.060724206224938,-0.0158831218859643,0.00655055886627692,"ASV_1272","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"97","ASV_1273",-0.104197420760105,0.0263931249916263,-0.00489311224730847,"ASV_1273","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"98","ASV_1277",-0.0762594822043152,-0.0169338529506112,-0.022166468974189,"ASV_1277","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"99","ASV_1280",0.042506230845925,-0.0320891942006372,-0.046071104178248,"ASV_1280","Eukaryota","Chordata","Mammalia","Cetacea","Delphinidae","Grampus","Grampus griseus"
"100","ASV_1298",-0.025870249322483,0.0125991303342333,0.00559919777251407,"ASV_1298","Eukaryota","Chordata","Actinopteri","unknown","Sciaenidae","Genyonemus","Genyonemus lineatus"
"101","ASV_1336",0.0136756294560136,-0.00379365764490061,-0.0726310346871277,"ASV_1336","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"102","ASV_1340",-0.114369455998482,0.0535594263195845,0.0156203317356407,"ASV_1340","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"103","ASV_1369",0.0472255637691398,0.0898827832744262,-0.0357475882443684,"ASV_1369","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"104","ASV_1382",-0.044678536077036,0.00375785477151836,0.00865955294948642,"ASV_1382","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"105","ASV_1392",-0.0623437335698653,-0.0133832190567442,-0.04607932182938,"ASV_1392","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis"
"106","ASV_1393",-0.0198154041097763,-0.0164988346876325,-0.0154342313565808,"ASV_1393","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris"
"107","ASV_1463",0.0399806131969348,-0.0416378632456715,-0.0158454425852887,"ASV_1463","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"108","ASV_1469",-0.00871185605454989,-0.0075213000494393,0.0161276316105926,"ASV_1469","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"109","ASV_1475",-0.0341200916378566,-0.0222181301421905,-0.00368576585641378,"ASV_1475","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys sordidus"
"110","ASV_1477",-0.0116955254214189,0.0515891904976104,-0.0392678008554974,"ASV_1477","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"111","ASV_1478",-0.0530409771408149,0.0233023422722008,0.0734030066127892,"ASV_1478","Eukaryota","Chordata","Mammalia","Cetacea","Ziphiidae","Berardius","Berardius bairdii"
"112","ASV_1481",-0.014474173229694,0.00647665321379885,0.00209543701161966,"ASV_1481","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"113","ASV_1517",0.0226820594809388,-0.019177150713365,0.0593408864490228,"ASV_1517","Eukaryota","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus","unassigned"
"114","ASV_1524",0.044318013107632,0.00637689198999013,-0.0548572901758267,"ASV_1524","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"115","ASV_1555",0.0209865535791864,-0.0636942472150684,0.0568577655183616,"ASV_1555","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"116","ASV_1569",4.36573519142303e-06,0.019130028517981,-0.0379997926463137,"ASV_1569","Eukaryota","Chordata","Actinopteri","unknown","Sciaenidae","Genyonemus","Genyonemus lineatus"
"117","ASV_1606",-0.0466289414657217,0.0189304061782423,0.0118805530956606,"ASV_1606","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"118","ASV_1628",0.00922548025466531,-0.0949120835212031,0.0316263437435434,"ASV_1628","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"119","ASV_1704",-0.0331562957826343,-0.0193998520028436,0.00225485409994023,"ASV_1704","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"120","ASV_1716",-0.0117923412522959,-0.0111048187874971,0.0543702319854839,"ASV_1716","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","unassigned"
"121","ASV_1718",-0.0223983962555607,0.0276631504343156,-0.0225602406310388,"ASV_1718","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"122","ASV_1779",0.0627336158585084,0.0211262540683151,0.0304916206008782,"ASV_1779","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus"
"123","ASV_1784",0.0768541582749121,0.015898211795423,-0.0029253572721934,"ASV_1784","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"124","ASV_1789",0.0613049526909549,0.0300597627857898,0.0189421108772905,"ASV_1789","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"125","ASV_1803",0.0496221599227671,-0.0344681058947494,-0.0123016958528674,"ASV_1803","Eukaryota","Chordata","Mammalia","Cetacea","Delphinidae","Orcinus","Orcinus orca"
"126","ASV_1816",0.0170018179087209,0.0111809085078707,-0.0291684442736598,"ASV_1816","Eukaryota","Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei"
"127","ASV_1841",-0.0281429099872172,-0.0179087196432759,0.0310320625996536,"ASV_1841","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"128","ASV_1843",0.076196196970785,0.0214852049158328,-0.00445438432456946,"ASV_1843","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"129","ASV_1944",0.0546568186840374,0.0195550105251361,0.0403447926289195,"ASV_1944","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus theta"
"130","ASV_1952",-0.0225655243290192,0.0428663308458172,0.00308979788745087,"ASV_1952","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"131","ASV_2071",-0.020524154763612,-0.0484089747510098,-0.00283281921047763,"ASV_2071","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis"
"132","ASV_2134",0.00950113405631386,0.00725306032554735,-0.00228684398054558,"ASV_2134","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"133","ASV_2141",-0.0817168972198604,0.0481499606499347,0.0262377010852682,"ASV_2141","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"134","ASV_2170",0.0116190001577367,-0.0505432950815044,-0.0098699992952395,"ASV_2170","Eukaryota","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus","unassigned"
"135","ASV_2237",-0.068264701770949,0.0599713156298455,0.00699489314943608,"ASV_2237","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti"
"136","ASV_2243",-0.0293562466821052,0.0193748555746341,-0.0146826295145805,"ASV_2243","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"137","ASV_2259",-0.0740341765232732,0.023226209790181,0.0227831215066949,"ASV_2259","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"138","ASV_2320",0.0452382981529014,-0.0248952847246466,-0.0503805007527583,"ASV_2320","Eukaryota","Chordata","Mammalia","Cetacea","Ziphiidae","Ziphius","Ziphius cavirostris"
"139","ASV_2339",-0.00569410175230133,-0.0270819718622792,0.0149396322128129,"ASV_2339","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis"
"140","ASV_2383",-0.00755556428194501,0.0498979870011194,-0.0262675155123683,"ASV_2383","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus"
"141","ASV_2403",-0.0234861264070992,0.0412716450715356,-0.0256772365758953,"ASV_2403","Eukaryota","Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus colliei"
"142","ASV_2408",-0.0120184330542795,-0.023418115973488,0.00848272362444114,"ASV_2408","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","unassigned"
"143","ASV_2432",0.0416064308986572,-2.5787025040606e-05,-0.0212475586831191,"ASV_2432","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone signata"
